LABEL_STAGE,MQ3_PCT,MQ5_PCT,MQ135_PCT,Temp_C_PCT,Hum_PCT_PCT,hue,saturation,value,contrast,homogeneity,energy,correlation,hist_r_0,hist_r_1,hist_r_2,hist_r_3,hist_r_4,hist_r_5,hist_r_6,hist_r_7,hist_r_8,hist_r_9,hist_r_10,hist_r_11,hist_r_12,hist_r_13,hist_r_14,hist_r_15,hist_r_16,hist_r_17,hist_r_18,hist_r_19,hist_r_20,hist_r_21,hist_r_22,hist_r_23,hist_r_24,hist_r_25,hist_r_26,hist_r_27,hist_r_28,hist_r_29,hist_r_30,hist_r_31,hist_g_0,hist_g_1,hist_g_2,hist_g_3,hist_g_4,hist_g_5,hist_g_6,hist_g_7,hist_g_8,hist_g_9,hist_g_10,hist_g_11,hist_g_12,hist_g_13,hist_g_14,hist_g_15,hist_g_16,hist_g_17,hist_g_18,hist_g_19,hist_g_20,hist_g_21,hist_g_22,hist_g_23,hist_g_24,hist_g_25,hist_g_26,hist_g_27,hist_g_28,hist_g_29,hist_g_30,hist_g_31,hist_b_0,hist_b_1,hist_b_2,hist_b_3,hist_b_4,hist_b_5,hist_b_6,hist_b_7,hist_b_8,hist_b_9,hist_b_10,hist_b_11,hist_b_12,hist_b_13,hist_b_14,hist_b_15,hist_b_16,hist_b_17,hist_b_18,hist_b_19,hist_b_20,hist_b_21,hist_b_22,hist_b_23,hist_b_24,hist_b_25,hist_b_26,hist_b_27,hist_b_28,hist_b_29,hist_b_30,hist_b_31
degrading_day5,3.669277421,31.89655172,19.5898858,2.587637926,2.250732004,54.1367,28.7718,165.1848,2.4088,0.7452,0.0904,0.9983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1090.0,848.0,747.0,920.0,1213.0,1944.0,2494.0,12746.0,9186.0,7322.0,6632.0,9721.0,5648.0,4511.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,892.0,906.0,795.0,918.0,1132.0,1431.0,2561.0,2893.0,10310.0,9538.0,5578.0,4580.0,6161.0,7783.0,4854.0,3653.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1243.0,1956.0,2728.0,4192.0,3075.0,3101.0,2368.0,1767.0,1554.0,8816.0,6519.0,4211.0,2795.0,7287.0,6071.0,4175.0,2854.0,698.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.425867796,30.52262931,18.78352246,2.122839566,1.958503561,50.3819,18.2025,161.1846,7.3034,0.7372,0.0906,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,4949.0,1677.0,984.0,908.0,1203.0,1511.0,3151.0,12378.0,9067.0,5165.0,5664.0,4260.0,5899.0,4795.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,7961.0,2444.0,1106.0,1038.0,1142.0,1340.0,1964.0,3543.0,9072.0,8181.0,4600.0,3536.0,6197.0,2395.0,5113.0,4335.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2941.0,8175.0,2535.0,3326.0,2615.0,779.0,272.0,361.0,1601.0,9460.0,6855.0,4633.0,4302.0,5388.0,2588.0,6049.0,3595.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,4.13555603,33.72844828,20.33422118,2.886436871,2.49912618,54.3556,22.8073,165.0326,7.6224,0.717,0.1138,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,727.0,1013.0,988.0,1036.0,1231.0,1713.0,2479.0,3537.0,15799.0,13827.0,5884.0,8280.0,5559.0,3039.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,1247.0,1294.0,1038.0,1121.0,1505.0,2060.0,2583.0,3279.0,11645.0,15931.0,4918.0,2844.0,7139.0,4880.0,2343.0,1364.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1285.0,2175.0,2142.0,3074.0,5755.0,3897.0,1308.0,721.0,1591.0,9752.0,12508.0,3127.0,3488.0,7567.0,3559.0,2410.0,1050.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,1.57102368,28.69073276,18.10121502,1.92364027,1.797777918,49.206,19.0654,162.7596,2.707,0.753,0.0939,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2491.0,2304.0,1981.0,1447.0,1392.0,1439.0,2302.0,4124.0,13817.0,8041.0,3954.0,5048.0,9922.0,5000.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2068.0,2481.0,2163.0,1601.0,1383.0,1311.0,1541.0,2214.0,4198.0,12122.0,6655.0,4590.0,1993.0,7161.0,6911.0,4235.0,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,4470.0,3868.0,3520.0,2365.0,1496.0,704.0,573.0,1318.0,4117.0,11695.0,4771.0,3608.0,3420.0,7852.0,6184.0,3767.0,1341.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.969859507,30.98060345,19.15569015,2.355238746,2.046172094,49.2991,17.8855,161.1471,7.382,0.7372,0.0882,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4664.0,4423.0,1468.0,933.0,898.0,1146.0,1558.0,2687.0,11720.0,10288.0,5067.0,5108.0,4656.0,5254.0,5085.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7518.0,2850.0,1086.0,952.0,1129.0,1363.0,1881.0,3484.0,9096.0,8515.0,4714.0,3641.0,5845.0,2383.0,5059.0,4590.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4525.0,6452.0,2637.0,3011.0,3054.0,874.0,264.0,520.0,1488.0,8497.0,7591.0,4835.0,3372.0,6033.0,2629.0,6057.0,3310.0,336.0,0.0,0.0,0.0,0.0
degrading_day5,1.881876086,29.1487069,18.65946656,2.089639684,1.841612184,50.3819,18.2025,161.1846,7.3034,0.7372,0.0906,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3889.0,4949.0,1677.0,984.0,908.0,1203.0,1511.0,3151.0,12378.0,9067.0,5165.0,5664.0,4260.0,5899.0,4795.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,7961.0,2444.0,1106.0,1038.0,1142.0,1340.0,1964.0,3543.0,9072.0,8181.0,4600.0,3536.0,6197.0,2395.0,5113.0,4335.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2941.0,8175.0,2535.0,3326.0,2615.0,779.0,272.0,361.0,1601.0,9460.0,6855.0,4633.0,4302.0,5388.0,2588.0,6049.0,3595.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,3.513851218,31.89655172,19.77596964,2.654037692,2.309177692,47.4132,17.7731,157.6312,3.9862,0.7263,0.0847,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1285.0,4705.0,3839.0,2571.0,2117.0,2071.0,1872.0,1342.0,1296.0,11521.0,6209.0,4017.0,4844.0,9569.0,4676.0,3232.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,3656.0,5509.0,3039.0,2211.0,2061.0,1807.0,1328.0,961.0,1069.0,10303.0,4316.0,3998.0,3196.0,7804.0,5842.0,3747.0,3249.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2365.0,7325.0,4787.0,2951.0,1899.0,1252.0,416.0,329.0,345.0,937.0,10476.0,4529.0,3564.0,3901.0,8490.0,5537.0,3688.0,2485.0,176.0,0.0,0.0,0.0,0.0
degrading_day5,2.348154695,30.52262931,18.90757836,2.255639098,1.987726405,53.099,22.9234,196.1079,6.82,0.6366,0.0663,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1185.0,1573.0,1334.0,1305.0,1182.0,1357.0,1855.0,2646.0,3275.0,4292.0,9748.0,10571.0,3473.0,2796.0,8236.0,5072.0,4290.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,1870.0,1884.0,1453.0,1435.0,1509.0,1758.0,2166.0,3565.0,3510.0,3583.0,7067.0,7574.0,4384.0,2747.0,2354.0,6293.0,4418.0,3562.0,4189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1250.0,3106.0,2799.0,3435.0,4335.0,3156.0,2265.0,1921.0,1470.0,1381.0,1684.0,6237.0,6549.0,3681.0,2020.0,4335.0,5317.0,4460.0,4093.0,2010.0
degrading_day5,4.213269131,33.72844828,20.52030503,2.952836637,2.557571868,47.443,16.6101,183.4008,4.8491,0.7129,0.0827,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,575.0,3398.0,4237.0,2765.0,2263.0,1845.0,1861.0,1678.0,1225.0,1096.0,8018.0,7743.0,5011.0,2435.0,8064.0,7101.0,3873.0,2156.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1837.0,5840.0,3433.0,2259.0,2047.0,1797.0,1582.0,1117.0,892.0,876.0,6397.0,7196.0,3929.0,2813.0,3480.0,8326.0,4711.0,3082.0,2778.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1484.0,5398.0,6223.0,2898.0,2331.0,1563.0,854.0,313.0,306.0,318.0,521.0,7481.0,6270.0,4065.0,2930.0,4778.0,8442.0,3703.0,3365.0,2077.0,159.0
degrading_day5,1.493310578,28.23275862,18.03918707,1.890440387,1.783166496,49.2991,17.8855,161.1471,7.382,0.7372,0.0882,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4664.0,4423.0,1468.0,933.0,898.0,1146.0,1558.0,2687.0,11720.0,10288.0,5067.0,5108.0,4656.0,5254.0,5085.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7518.0,2850.0,1086.0,952.0,1129.0,1363.0,1881.0,3484.0,9096.0,8515.0,4714.0,3641.0,5845.0,2383.0,5059.0,4590.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4525.0,6452.0,2637.0,3011.0,3054.0,874.0,264.0,520.0,1488.0,8497.0,7591.0,4835.0,3372.0,6033.0,2629.0,6057.0,3310.0,336.0,0.0,0.0,0.0,0.0
degrading_day5,3.280711913,31.43857759,19.27974605,2.421638512,2.09000636,51.7082,26.9296,166.4538,8.2409,0.7416,0.0979,0.9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,1382.0,1654.0,1548.0,1715.0,2271.0,2597.0,3027.0,15214.0,9403.0,3893.0,5354.0,9031.0,5517.0,2525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,1745.0,2000.0,1640.0,1872.0,2317.0,2611.0,3194.0,2835.0,12178.0,6178.0,3892.0,2252.0,7223.0,6691.0,4844.0,3227.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,510.0,3141.0,5088.0,5461.0,4456.0,839.0,288.0,181.0,316.0,1803.0,11009.0,4834.0,3810.0,2474.0,8672.0,6523.0,4644.0,1482.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.659007101,30.98060345,18.47338271,2.189239332,1.958503561,49.2471,16.8542,187.2713,8.964,0.7237,0.0863,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.0,5318.0,2012.0,1153.0,816.0,821.0,1080.0,1437.0,2296.0,8370.0,11781.0,5842.0,3132.0,5678.0,3848.0,6045.0,3127.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4710.0,4738.0,1506.0,894.0,887.0,1053.0,1251.0,1758.0,3039.0,6155.0,10337.0,4452.0,4052.0,3241.0,5284.0,2013.0,4743.0,4091.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1536.0,7646.0,3230.0,2121.0,3496.0,2037.0,562.0,246.0,491.0,1068.0,5209.0,9965.0,4445.0,3760.0,3618.0,4476.0,2990.0,5666.0,2640.0,321.0
degrading_day5,3.902416725,32.8125,19.96205349,2.720437457,2.353011958,50.6123,19.8908,135.0592,5.9632,0.7524,0.0948,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,6728.0,3213.0,1183.0,999.0,1268.0,1687.0,3713.0,15046.0,8467.0,4613.0,6823.0,5253.0,6087.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.0,7503.0,1597.0,1125.0,1268.0,1403.0,2122.0,3978.0,11505.0,6964.0,4830.0,5637.0,3953.0,4694.0,4868.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,6722.0,5597.0,3030.0,3564.0,1297.0,312.0,393.0,1928.0,11002.0,6390.0,5176.0,5950.0,3431.0,6174.0,4385.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,1.804162984,29.1487069,18.41135476,2.056439801,1.827000762,52.5938,21.2519,164.6318,3.0081,0.7379,0.0932,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,1637.0,1781.0,1580.0,1202.0,1418.0,1938.0,2247.0,4221.0,14050.0,8102.0,4706.0,6269.0,8646.0,4939.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1526.0,2423.0,1803.0,1299.0,1547.0,2155.0,1881.0,1853.0,3699.0,11598.0,7351.0,4285.0,2411.0,7094.0,6627.0,4525.0,3215.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,405.0,4128.0,3228.0,3598.0,3020.0,2134.0,1112.0,349.0,560.0,3360.0,11588.0,5102.0,3746.0,3373.0,7689.0,6325.0,4089.0,1729.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.892146405,30.98060345,18.9696063,2.288838981,1.987726405,49.2991,17.8855,161.1471,7.382,0.7372,0.0882,0.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4664.0,4423.0,1468.0,933.0,898.0,1146.0,1558.0,2687.0,11720.0,10288.0,5067.0,5108.0,4656.0,5254.0,5085.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7518.0,2850.0,1086.0,952.0,1129.0,1363.0,1881.0,3484.0,9096.0,8515.0,4714.0,3641.0,5845.0,2383.0,5059.0,4590.0,1361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4525.0,6452.0,2637.0,3011.0,3054.0,874.0,264.0,520.0,1488.0,8497.0,7591.0,4835.0,3372.0,6033.0,2629.0,6057.0,3310.0,336.0,0.0,0.0,0.0,0.0
degrading_day5,2.192728492,30.06465517,18.72149451,2.156039449,1.929280717,52.6126,20.0488,191.1087,3.6546,0.7236,0.09,0.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1289.0,1739.0,1427.0,1388.0,1057.0,1326.0,1828.0,2117.0,3286.0,11626.0,8998.0,6081.0,4231.0,6540.0,7453.0,3910.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,2556.0,1841.0,1300.0,1303.0,1462.0,2008.0,1661.0,1736.0,2889.0,8396.0,9597.0,4249.0,3211.0,3425.0,7822.0,4852.0,3649.0,2775.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2964.0,3517.0,2960.0,3034.0,2596.0,1779.0,713.0,307.0,532.0,2550.0,9180.0,7134.0,3687.0,2394.0,4360.0,8365.0,4626.0,3549.0,1172.0,0.0
degrading_day5,3.513851218,31.89655172,19.5898858,2.52123816,2.236120581,54.3701,22.8132,165.0198,13.9731,0.6784,0.1073,0.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,726.0,1014.0,992.0,1034.0,1234.0,1700.0,2478.0,3556.0,15807.0,13826.0,5874.0,8317.0,5515.0,3048.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1228.0,1301.0,1030.0,1127.0,1503.0,2061.0,2580.0,3276.0,11625.0,15988.0,4902.0,2844.0,7133.0,4891.0,2346.0,1343.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1289.0,2167.0,2146.0,3065.0,5772.0,3894.0,1301.0,726.0,1599.0,9738.0,12523.0,3120.0,3490.0,7563.0,3559.0,2422.0,1036.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.503580898,30.52262931,18.90757836,2.255639098,1.987726405,47.1697,16.4236,162.2999,8.1392,0.7329,0.085,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3490.0,6415.0,2865.0,1090.0,908.0,1025.0,1425.0,2289.0,4837.0,12961.0,6382.0,2815.0,5026.0,2575.0,7435.0,3873.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,9583.0,3242.0,1255.0,943.0,1110.0,1250.0,1738.0,2270.0,3849.0,10751.0,5286.0,3344.0,3912.0,3344.0,2471.0,6264.0,4271.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4957.0,7679.0,3046.0,2322.0,1968.0,706.0,373.0,417.0,1045.0,4068.0,10584.0,4934.0,3504.0,4167.0,2865.0,4326.0,6074.0,2466.0,0.0,0.0,0.0,0.0
degrading_day5,4.057842928,33.27047414,20.21016529,2.786837223,2.455291913,54.1097,27.1988,191.7059,2.9231,0.7292,0.0872,0.9983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,840.0,758.0,718.0,753.0,858.0,1148.0,1880.0,2317.0,9755.0,10351.0,7250.0,5395.0,8387.0,6962.0,5158.0,2875.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,581.0,956.0,669.0,738.0,974.0,1058.0,1393.0,2404.0,2753.0,8491.0,9790.0,5815.0,4547.0,3346.0,7697.0,6311.0,3765.0,3153.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,799.0,1776.0,2024.0,3504.0,3603.0,2473.0,2967.0,1839.0,1553.0,1476.0,6452.0,7822.0,3629.0,3642.0,3669.0,6940.0,5577.0,2889.0,2407.0,414.0,0.0
degrading_day5,1.648736781,28.69073276,18.28729887,1.956840152,1.827000762,54.3701,22.8132,165.0198,13.9731,0.6784,0.1073,0.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,726.0,1014.0,992.0,1034.0,1234.0,1700.0,2478.0,3556.0,15807.0,13826.0,5874.0,8317.0,5515.0,3048.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,1228.0,1301.0,1030.0,1127.0,1503.0,2061.0,2580.0,3276.0,11625.0,15988.0,4902.0,2844.0,7133.0,4891.0,2346.0,1343.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1289.0,2167.0,2146.0,3065.0,5772.0,3894.0,1301.0,726.0,1599.0,9738.0,12523.0,3120.0,3490.0,7563.0,3559.0,2422.0,1036.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,3.047572608,31.43857759,19.15569015,2.388438629,2.046172094,52.6039,21.2504,164.6406,7.17,0.7395,0.0969,0.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,1642.0,1775.0,1576.0,1201.0,1419.0,1940.0,2250.0,4200.0,14103.0,8059.0,4704.0,6267.0,8654.0,4934.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1529.0,2424.0,1806.0,1291.0,1557.0,2143.0,1889.0,1845.0,3707.0,11584.0,7357.0,4279.0,2422.0,7078.0,6654.0,4507.0,3236.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,410.0,4121.0,3239.0,3612.0,2994.0,2153.0,1095.0,350.0,559.0,3347.0,11644.0,5058.0,3738.0,3377.0,7715.0,6285.0,4112.0,1726.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.037302289,29.60668103,18.65946656,2.156039449,1.900057873,49.206,19.0654,162.7596,2.707,0.753,0.0939,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2491.0,2304.0,1981.0,1447.0,1392.0,1439.0,2302.0,4124.0,13817.0,8041.0,3954.0,5048.0,9922.0,5000.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2068.0,2481.0,2163.0,1601.0,1383.0,1311.0,1541.0,2214.0,4198.0,12122.0,6655.0,4590.0,1993.0,7161.0,6911.0,4235.0,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,4470.0,3868.0,3520.0,2365.0,1496.0,704.0,573.0,1318.0,4117.0,11695.0,4771.0,3608.0,3420.0,7852.0,6184.0,3767.0,1341.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,3.669277421,32.35452586,19.83799759,2.620837809,2.323789114,50.3719,18.2043,161.1987,9.3612,0.7767,0.0951,0.9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,4943.0,1680.0,977.0,907.0,1207.0,1502.0,3169.0,12338.0,9076.0,5184.0,5666.0,4259.0,5880.0,4807.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,7957.0,2437.0,1102.0,1039.0,1138.0,1347.0,1953.0,3556.0,9080.0,8147.0,4601.0,3539.0,6195.0,2397.0,5130.0,4328.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2990.0,8138.0,2535.0,3311.0,2626.0,773.0,270.0,363.0,1603.0,9465.0,6842.0,4640.0,4273.0,5408.0,2589.0,6064.0,3586.0,0.0,0.0,0.0,0.0,0.0
degrading_day5,2.348154695,30.52262931,18.84555041,2.122839566,1.943892139,53.1658,24.3051,169.2126,10.9675,0.688,0.0782,0.9951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,1626.0,1636.0,1404.0,1304.0,1487.0,1953.0,2832.0,3730.0,5461.0,13118.0,7143.0,3180.0,7104.0,6345.0,5366.0,1572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,2138.0,1829.0,1487.0,1635.0,1869.0,2352.0,3747.0,3890.0,4449.0,8828.0,6911.0,3718.0,1922.0,6566.0,5284.0,3781.0,3922.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2248.0,3251.0,3384.0,4372.0,4100.0,2564.0,2217.0,1551.0,1533.0,2127.0,8864.0,5026.0,3394.0,1654.0,7335.0,4973.0,4755.0,2073.0,0.0,0.0,0.0,0.0
degrading_day5,3.980129827,32.8125,20.08610939,2.720437457,2.396846225,53.1573,24.3059,169.1976,5.6224,0.6526,0.071,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,1641.0,1634.0,1405.0,1303.0,1489.0,1947.0,2852.0,3720.0,5455.0,13125.0,7137.0,3180.0,7119.0,6351.0,5350.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,2130.0,1831.0,1488.0,1645.0,1868.0,2342.0,3766.0,3886.0,4433.0,8863.0,6876.0,3723.0,1927.0,6581.0,5263.0,3811.0,3887.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,2240.0,3257.0,3380.0,4380.0,4091.0,2578.0,2207.0,1553.0,1536.0,2122.0,8858.0,5032.0,3401.0,1667.0,7324.0,4995.0,4736.0,2064.0,0.0,0.0,0.0,0.0
degrading_day5,1.804162984,29.1487069,18.47338271,2.023239918,1.856223606,49.206,19.0654,162.7596,2.707,0.753,0.0939,0.9987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2491.0,2304.0,1981.0,1447.0,1392.0,1439.0,2302.0,4124.0,13817.0,8041.0,3954.0,5048.0,9922.0,5000.0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2068.0,2481.0,2163.0,1601.0,1383.0,1311.0,1541.0,2214.0,4198.0,12122.0,6655.0,4590.0,1993.0,7161.0,6911.0,4235.0,2901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,4470.0,3868.0,3520.0,2365.0,1496.0,704.0,573.0,1318.0,4117.0,11695.0,4771.0,3608.0,3420.0,7852.0,6184.0,3767.0,1341.0,0.0,0.0,0.0,0.0,0.0
